P6_2019_Chinese_SA1_Anglo-Chinese,False,True
2015-P6-Prelims-Chinese-Nanyang,False,False
P6_HChinese_SA2_2018_Nanyang_Exam_Papers,False,False
P6-Higher-Chinese-SA2-2017-Henry-Park,False,False
P6-Chinese-CA1-2009-Rosyth,False,False
P6-Chinese-SA2-2011-Nanyang,True,False
P6-Chinese-CA1-2014-CHIJ,True,False
P6-Chinese-CA1-2017-Rosyth,False,False
P6_Chinese_SA1_2018_Catholic_High_Exam_Papers,True,False
P6_Chinese_SA1_2018_SCGS_Exam_Papers,True,False
P6-Higher-Chinese-SA2-2010-MGS,False,False
P6_2019_Chinese_CA1_CHIJ,True,False
2015-P6-Prelims-Chinese-Methodist-Girls,True,False
P6_Chinese_SA2_2018_Maha_Bodhi_Exam_Papers,True,False
P6-Higher-Chinese-2021-SA2-Pei-Hwa,False,False
P6-Higher-Chinese-SA2-2017-Methodist-Girls,False,False
P6-Chinese-SA1-2005-Nanyang,False,False
P6-Chinese-SA2-2011-HenryPark,True,False
P6_Chinese_SA1_2018_St_Nicholas_Exam_Papers,True,False
P6-Higher-Chinese-SA1-2010-Nanyang,False,False
P6-Chinese-SA2-2016-Rosyth,True,False
P6_Chinese_SA2_2020_SCGS_Exam_Papers,True,False
P6-Chinese-SA2-2008-Rosyth,False,True
P6_Chinese_CA1_2018_Red_Swastika_Exam_Papers,True,False
P6_2019_Chinese_SA1_Maris-Stella,True,False
P6-Chinese-SA2-2011-ACS,True,False
java-samples-P6-Chinese-CA1-2013-Rosyth,False,False
P6-Higher-Chinese-2021-SA1-Tao-Nan,False,False
P6-Chinese-SA2-2009-Raffles-Girls,False,True
P6-Chinese-SA2-2014-Tao-Nan,True,False
P6-Chinese-SA2-2014-Henry-Park,False,True
P6-Chinese-SA1-2009-Henry-Park,False,True
P6-Chinese-SA1-2009-Raffles,False,True
P6-Higher-Chinese-SA1-2014-Rosyth,False,False
2015-P6-Prelims-Chinese-Raffles-Girls,True,False
P6_HCL_2019_SA1_Nan_Hua,False,False
P6_HChinese_SA2_2019_Raffles_Exam_Papers,False,False
P6_Chinese_SA2_2020_Red_Swastika_Exam_Papers,True,False
P6-Higher-Chinese-SA1-2014-Pei-Chun,False,False
P6-Chinese-2021-SA1-Nanyang,True,False
P6-Higher-Chinese-SA1-2017-Anglo-Chinese,False,False
P6_Chinese_CA1_2018_St_Nicholas_Exam_Papers,True,False
java-samples-P6-Chinese-SA1-2013-CHIJ,True,False
P6-Higher-Chinese-SA1-2017-Nan-Hua,False,False
P6-Chinese-SA2-2008-Red-Swastika,False,True
P6-Chinese-SA2-2008-Nanyang,False,True
P6-Higher-Chinese-2021-SA2-Catholic-High,False,False
P6_HChinese_SA2_2018_Raffles_Exam_Papers,False,False
P6-Chinese-2021-CA1-Henry-Park,True,False
2015-P6-Prelims-Chinese-Christian-Brothers,True,False
P6-Chinese-SA2-2010-CHIJ-St-Nic,True,False
P6-Chinese-SA1-2016-Anglo-Chinese,True,False
P6-Higher-Chinese-CA1-2011-Rosyth,False,False
P6-Chinese-CA1-2016-Nan-Hua,True,False
P6-Chinese-SA2-2010-Raffles-Girls,True,False
P6-Chinese-SA1-2012-Henry-Park,False,True
P6-Chinese-SA1-2010-Nan-Hua,True,False
