P6-Chinese-SA2-2014-Hokkien-Huay-Kuan,True
P6_HChinese_CA1_2018_St_Nicholas_Exam_Papers,False
P6-Chinese-2021-SA2-Methodist-Girls,True
P6-Chinese-SA2-2014-MGS,True
P6-Chinese-SA2-2004-Anglo-Chinese,False
P6-Higher-Chinese-SA1-2010-RGS,False
P6-Chinese-SA2-2005-Nanyang,False
P6-Chinese-SA2-2008-Singapore-Hokkien-Huay-Kuan,True
P6-Chinese-CA1-2017-Nanyang,True
P6-Chinese-CA1-2009-Ai-Tong,True
P6-Chinese-SA1-2011-Nanyang,True
P6-Chinese-SA1-2012-Pei-Chun,True
P6-Higher-Chinese-SA1-2010-Pei-Chun,False
P6-Chinese-CA1-2016-CHIJ,True
P6-Chinese-SA1-2008-Raffles-Girls,True
P6-Chinese-2021-SA1-Singapore-Chinese-Girls,True
P6-Higher-Chinese-2021-SA1-Rosyth,False
P6-Chinese-SA2-2012-Nan-Hua,True
P6_Chinese_SA2_2020_Henry_Park_Exam_Papers,True
P6-Chinese-2021-SA1-Catholic-High,True
P6-Chinese-SA2-2017-Anglo-Chinese,True
P6-Chinese-CA1-2010-Rosyth,True
P6-Higher-Chinese-SA1-2010-Kong-Hwa,False
P6-Chinese-SA1-2008-Methodist-Girls,True
P6-Chinese-SA2-2006-Singapore-Hokkien-Five-School,True
P6-Chinese-SA2-2012-Henry-Park,True
P6_Chinese_SA2_2019_Ai_Tong_Exam_Papers,True
P6-Chinese-CA1-2010-Nan-Hua,True
P6-Chinese-SA1-2006-Nan-Hua,True
P6-Chinese-SA1-2010-CHIJ-St-Nic,True
P6-Chinese-SA1-2016-Nan-Hua,False
P6_HCL_2019_SA2_Nanyang,False
P6_2019_Chinese_SA1_Tao-Nan,True
P6_HChinese_CA1_2018_Red_Swastika_Exam_Papers,False
P6_Chinese_SA1_2018_Tao_Nan_Exam_Papers,True
P6-Chinese-SA2-2011-Rosyth,True
P6-Chinese-CA1-2010-Ai-Tong,True
P6-Chinese-SA1-2006-Ai-Tong,True
P6-Chinese-SA2-2011-Hokkien-Huay-Kuan,True
P6-Chinese-SA1-2011-AiTong,True
P6-Chinese-SA2-2008-CHIJ,True
P6-Higher-Chinese-SA2-2014-ACS,False
java-samples-P6-Chinese-SA2-2013-CHIJ,True
P6-Higher-Chinese-2021-SA2-Raffles-Girls,False
P6-Higher-Chinese-SA2-2017-Nan-Hua,False
P6-Chinese-2021-SA2-Nan-Hua,True
P6_Chinese_CA1_2018_Nanyang_Exam_Papers,True
P6_Chinese_2022_SA2_taonan,True
P6_HChinese_SA1_2018_St_Nicholas_Exam_Papers,False
P6_Chinese_SA2_2018_Catholic_High_Exam_Papers,True
P6-Chinese-CA1-2009-Nan-Hua,True
P6-Higher-Chinese-SA2-2010-Nanyang,False
java-samples-P6-Chinese-CA1-2013-Nanyang,True
P6_2019_Chinese_SA1_Methodist-Girls,True
P6-Chinese-SA1-2014-Tao-Nan,True
P6-Chinese-SA1-2004-Tao-Nan,True
P6-Chinese-SA1-2016-Singapore-Chinese-Girls,True
P6_Chinese_SA2_2020_Tao_Nan_Exam_Papers,True
P6-Chinese-SA1-2016-Red-Swastika,True
P6-Chinese-SA2-2006-Rosyth,True
P6-Chinese-SA2-2014-ACS,True
P6-Higher-Chinese-SA2-2011-Hokkien-Huay-Kuan,False
P6-Higher-Chinese-SA1-2011-Nanyang,False
P6-Chinese-SA1-2008-CHIJ-St-Nicholas-Girls,True
P6-Chinese-SA1-2011-Red-Swastika,True
P6-Chinese-SA2-2016-Anglo-Chinese,True
P6_Chinese_2022_SA2_nanhua,True
P6-Chinese-SA2-2016-Pei-Chun,True
P6-Higher-Chinese-SA2-2014-Pei-Chun,False
P6-Chinese-SA2-2014-Rosyth,True
java-samples-P6-Chinese-CA1-2013-Methodist-Girls,True
P6-Chinese-SA1-2004-Red-Swastika,False
P6_Chinese_SA2_2018_Rosyth_Exam_Papers,False
P6-Chinese-SA1-2010-Henry-Park,True
P6-Chinese-CA1-2005-Ai-Tong,True
P6-Chinese-2021-SA2-Rosyth,False
P6-Chinese-SA1-2011-CHIJ-St-Nicholas,True
P6_2019_Chinese_SA1_Nanyang,True
P6-Chinese-SA2-2009-Nanyang,True
P6-Higher-Chinese-2021-SA1-Catholic-High,False
P6-Chinese-CA1-2011-AiTong,True
P6_Chinese_CA1_2018_Maha_Bodhi_Exam_Papers,True
P6-Chinese-CA1-2004-Red-Swastika,False
P6-Chinese-SA2-2017-Nan-Hua,True
java-samples-P6-Chinese-SA2-Prelim-2013-Anglo-Chinese,True
P6-Chinese-SA2-2009-Red-Swastika,True
P6-Higher-Chinese-2021-SA2-Nan-Hua,False
P6-Higher-Chinese-CA1-2010-Kong-Hwa,False
P6-Chinese-SA1-2008-Tao-Nan,True
P6-Chinese-SA2-2008-Methodist-Girls,True
P6-Chinese-2021-SA2-Raffles-Girls,True
P6-Higher-Chinese-SA2-2014-MGS,False
P6-Chinese-SA1-2010-RGS,True
P6-Higher-Chinese-2021-CA1-Rosyth,False
P6_HCL_2019_SA2_Tao_Nan,False
P6-Higher-Chinese-SA2-2017-St-Hildas,False
P6-Chinese-SA2-2008-Singapore-Chinese-Girls,True
P6-Chinese-SA1-2010-Rosyth,True
P6-Chinese-SA2-2007-Singapore-Chinese-Girls,True
P6_Chinese_SA2_2018_St_Nicholas_Exam_Papers,True
P6-Higher-Chinese-SA1-2014-Tao-Nan,False
P6-Chinese-SA2-2010-Nanyang,True
P6-Chinese-SA2-2014-Maris-Stella,True
P6_HCL_2019_SA1_Methodist_Girls,False
P6-Chinese-CA1-2012-Nanyang,True
P6-Higher-Chinese-CA1-2010-Pei-Chun,False
P6-Chinese-SA1-2004-Nanyang,False
P6-Chinese-CA1-2012-Pei-Chun,True
P6-Chinese-SA1-2014-Nanyang,True
P6-Higher-Chinese-2021-SA2-Red-Swastika,False
P6-Higher-Chinese-SA1-2010-Maha-Bodhi,False
